timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751566285.569038,1.3,93.374,-92.074,-73.84154681106608,0.4,0.0,-73.84154681106608,False,
1751566285.8780015,1.3,90.489,-89.18900000000001,-69.48374785083307,0.4,0.0,-69.48374785083307,False,
1751566286.2587585,1.3,91.676,-90.376,-72.92591356484346,0.4,0.0,-72.92591356484346,False,
1751566286.7406266,1.3,94.152,-92.852,-75.30830005303991,0.4,0.0,-75.30830005303991,False,
1751566287.0604658,1.3,93.819,-92.519,-73.80665637055492,0.4,0.0,-73.80665637055492,False,
1751566287.370936,1.3,94.446,-93.146,-74.9223260938353,0.4,0.0,-74.9223260938353,False,
1751566287.7784734,1.3,93.645,-92.345,-73.48450138857167,0.4,0.0,-73.48450138857167,False,
1751566288.2256806,1.3,93.486,-92.186,-73.67778289025799,0.4,0.0,-73.67778289025799,False,
1751566288.538767,1.3,93.887,-92.587,-74.32575064969876,0.4,0.0,-74.32575064969876,False,
1751566288.889442,1.3,92.785,-91.485,-72.55772482334493,0.4,0.0,-72.55772482334493,False,
1751566289.4160485,1.3,91.95,-90.65,-72.20349037907569,0.4,0.0,-72.20349037907569,False,
1751566289.7174382,1.3,91.322,-90.022,-71.60079124740882,0.4,0.0,-71.60079124740882,False,
1751566290.0355,1.3,90.746,-89.446,-71.19463803292695,0.4,0.0,-71.19463803292695,False,
1751566290.4692452,1.3,90.682,-89.382,-71.47533999378874,0.4,0.0,-71.47533999378874,False,
1751566290.7769525,1.3,90.177,-88.87700000000001,-70.78419942802299,0.4,0.0,-70.78419942802299,False,
1751566290.9267566,1.3,0.562,0.738,120.0433845437081,0.4,0.0,120.0433845437081,False,
1751566291.140266,1.3,0.581,0.7190000000000001,0.5573809112598301,0.4,0.0,0.5573809112598301,False,
1751566291.4199076,1.3,0.638,0.662,0.4888737808342156,0.4,0.0,0.4888737808342156,False,
1751566291.581238,1.3,0.693,0.6070000000000001,0.4174103171283605,0.4,0.0,0.4174103171283605,False,
1751566291.7879155,1.3,0.704,0.5960000000000001,0.4661553320420875,0.4,0.0,0.4661553320420875,False,
1751566292.5735714,1.3,0.709,0.5910000000000001,0.4715288258311511,0.4,0.0,0.4715288258311511,False,
1751566292.7763574,1.3,0.708,0.5920000000000001,0.47459373782054554,0.4,0.0,0.47459373782054554,False,
1751566293.0568075,1.3,0.729,0.5710000000000001,0.441824175954964,0.4,0.0,0.441824175954964,False,
1751566293.2471373,1.3,0.719,0.5810000000000001,0.4752808209131448,0.4,0.0,0.4752808209131448,False,
1751566293.487522,1.3,0.714,0.5860000000000001,0.47296010378676906,0.4,0.0,0.47296010378676906,False,
1751566293.719974,1.3,0.704,0.5960000000000001,0.48544473418441597,0.4,0.0,0.48544473418441597,False,
1751566293.8874102,1.3,0.676,0.624,0.5324276146756544,0.4,0.0,0.5324276146756544,False,
1751566294.1059008,1.3,0.673,0.627,0.504358388228924,0.4,0.0,0.504358388228924,False,
1751566294.3945131,1.3,0.665,0.635,0.5135252186742544,0.4,0.0,0.5135252186742544,False,
